Ethnicity,Boy,Girl,FamilyName,SkinColor,HairColor,EyeColor,BloodType,MotherTongue,CountryofOrigin,Religion,Age_group_years,PlaceOfBirth,Motherethnicity
Vietnamese,Quang,Van,,,,,,,,,,,
Vietnamese,Quoc,Xuan,,,,,,,,,,,
Vietnamese,Quy,Yen,,,,,,,,,,,
Vietnamese,Sang,,,,,,,,,,,,
Vietnamese,Son,,,,,,,,,,,,
Vietnamese,Tám,,,,,,,,,,,,
Vietnamese,Tân,,,,,,,,,,,,
Vietnamese,Tam,,,,,,,,,,,,
Vietnamese,Tan,,,,,,,,,,,,
Vietnamese,Teò,,,,,,,,,,,,
Vietnamese,Teo,,,,,,,,,,,,
Vietnamese,Thái,,,,,,,,,,,,
Vietnamese,Thang,,,,,,,,,,,,
Vietnamese,Thanh,,,,,,,,,,,,
Vietnamese,Thao,,,,,,,,,,,,
Vietnamese,Thian,,,,,,,,,,,,
Vietnamese,Thien,,,,,,,,,,,,
Vietnamese,Thinh,,,,,,,,,,,,
Vietnamese,Thuáan,,,,,,,,,,,,
Vietnamese,Thuc,,,,,,,,,,,,
Vietnamese,Tin,,,,,,,,,,,,
Vietnamese,Toan,,,,,,,,,,,,
Vietnamese,Trai,,,,,,,,,,,,
Vietnamese,Trang,,,,,,,,,,,,
Vietnamese,Trong,,,,,,,,,,,,
Vietnamese,Trúuc,,,,,,,,,,,,
Vietnamese,Trung,,,,,,,,,,,,
Vietnamese,Tu,,,,,,,,,,,,
Vietnamese,Tuóng,,,,,,,,,,,,
Vietnamese,Tuan,,,,,,,,,,,,
Vietnamese,Tung,,,,,,,,,,,,
Vietnamese,Tuyen,,,,,,,,,,,,
Vietnamese,Van,,,,,,,,,,,,
Vietnamese,Vien,,,,,,,,,,,,
Vietnamese,Vinh,,,,,,,,,,,,
Vietnamese,Xuan,,,,,,,,,,,,
Philippines, Alberto, Alexia,Aban,0,0.65,0.75,0.459,0,0,0.93,0.060401056,0.7,0.01
Philippines, Alex, Alicia,Abao,0.05,0.09,0.1,0.229,0,0,0.01,0.063376458,0.3,0
Philippines, Allan, Amy,Abarquez,0.45,0.025,0.05,0.249,0,0,0,0.062104338,,0.01
Philippines, Allen, Angeli,Abas,0.45,0.025,0.05,0.0597,0,0,0.06,0.058020634,,0
Philippines, Armando, Angelina,Abayon,0.05,0.025,0.03,0.001,0,0,0,0.066607372,,0
Philippines, Arnaldo, Ann,Abubakar,0,0.185,0.02,0.001,0,0,0,0.074195214,,0
Philippines, Arturo, Annabelle,Acuña,,,,0.001,0,0,0,0.074860367,,0
Philippines, Augustin, Annie,Adam,,,,0.0003,0,0,,0.071401416,,0
Philippines, Bernardo, Arianna,Adolfo,,,,,0,0,,0.063046567,,0
Philippines, Cesar, Beatrix,Adriano,,,,,0,0,,0.065255894,,0
Philippines, Charlie, Belisima,Advincula,,,,,0,0,,0.060891106,,0.01
Philippines, Dennis, Blanca,Agcaoili,,,,,0,1,,0.06057616,,0
Philippines, Dominick, Bridgette,Aguila,,,,,0.5,,,0.055946284,,0.01
Philippines, Eliot, Britney,Aguinaldo,,,,,0.5,,,0.049012075,,0.96
Philippines, Elliot, Carol,Akmad,,,,,0,,,0.043011804,,
Philippines, Emilio, Cathy,Alano,,,,,,,,0.030126054,,
Philippines, Emmanuel, Cecelia,Alarcon,,,,,,,,0.020570816,,
Philippines, Enrique, Celina,Alba,,,,,,,,0.012386088,,
Philippines, Erik, Chelsea,Alberto,,,,,,,,0.006185844,,
Philippines, Ethan, Clara,Alcala,,,,,,,,0.001779371,,
Philippines, Ezequiel, Clarissa,Alcaraz,,,,,,,,0.000245083,,
Philippines, Fabio, Cybille,Alegre,,,,,,,,,,
Philippines, Gilberto, Danielle,Alejandro,,,,,,,,,,
Philippines, Giorgio, Dinah,Alejo,,,,,,,,,,
Philippines, Glenn, Dorothy,Alfaro,,,,,,,,,,
Philippines, Gregory, Dulcinea,Alferez,,,,,,,,,,
Philippines, Greyson, Edith,Alih,,,,,,,,,,
Philippines, Henry, Elenita,Almario,,,,,,,,,,
Philippines, Jeanette, Eugenie,Almazan,,,,,,,,,,
Philippines, Jeffery, Felicity,Almonte,,,,,,,,,,
Philippines, Jeremy, Fortunata,Alvarado,,,,,,,,,,
Philippines, Joseph, Gabrielle,Amante,,,,,,,,,,
Philippines, Kamil, Gayle,Amar,,,,,,,,,,
Philippines, Kelly, Jeanette,Amaro,,,,,,,,,,
Philippines, Kenneth, Kelly,Amil,,,,,,,,,,
Philippines, Keoni, Lindsey,Amor,,,,,,,,,,
Philippines, Lazarus, Maggie,Amores,,,,,,,,,,
Philippines, Leon, Mariana,Amparo,,,,,,,,,,
Philippines, Leonardo, Marie,Ampaso,,,,,,,,,,
Philippines, Levy, Marinel,Ampuan,,,,,,,,,,
Philippines, Lindsey, Maris,Andal,,,,,,,,,,
Philippines, Louis, Marissa,Andales,,,,,,,,,,
Philippines, Lucius, Marjorie,Ando,,,,,,,,,,
Philippines, Luis, Martine,Andrada,,,,,,,,,,
Philippines, Luke, Matilda,Andrade,,,,,,,,,,
Philippines, Maggie, Maxime,Ang,,,,,,,,,,
Philippines, Manuel, Michelle,Añonuevo,,,,,,,,,,
Philippines, Marcelino, Minda,Apolinario,,,,,,,,,,
Philippines, Marinel, Mindy,Aragon,,,,,,,,,,
Philippines, Mark, Nadine,Aranas,,,,,,,,,,
Philippines, Marty, Nathalie,Araneta,,,,,,,,,,
Philippines, Maximilian, Nicolette,Arceo,,,,,,,,,,
Philippines, Maximos, Nikkol,Arcilla,,,,,,,,,,
Philippines, Maximus, Noland,Arenas,,,,,,,,,,
Philippines, Merrick, Norina,Arguelles,,,,,,,,,,
Philippines, Michel, Pamela,Arias,,,,,,,,,,
Philippines, Mikkel, Patricia,Ariola,,,,,,,,,,
Philippines, Milo, Pauline,Arroyo,,,,,,,,,,
Philippines, Mitch, Pearlie,Asis,,,,,,,,,,
Philippines, Neil, Pearly,Avenido,,,,,,,,,,
Philippines, Nick, Pennie,Bacalso,,,,,,,,,,
Philippines, Noland, Petronella,Bacani,,,,,,,,,,
Philippines, Octavo, Phyllis,Bacus,,,,,,,,,,
Philippines, Olin, Pierce,Balansag,,,,,,,,,,
Philippines, Ollie, Quinn,Balbuena,,,,,,,,,,
Philippines, Orsin, Rachel,Balingit,,,,,,,,,,
Philippines, Osbourne, Racquel,Ballesteros,,,,,,,,,,
Philippines, Othello, Rebekka,Balmes,,,,,,,,,,
Philippines, Pascual, Reid,Baluyot,,,,,,,,,,
Philippines, Percy, Reyna,Banaag,,,,,,,,,,
Philippines, Peter, Rosemary,Bañez,,,,,,,,,,
Philippines, Phillip, Rusty,Bantilan,,,,,,,,,,
Philippines, Pierce, Sarah,Barcelona,,,,,,,,,,
Philippines, Pryce, Savannah,Baron,,,,,,,,,,
Philippines, Quinn, Sharona,Barrameda,,,,,,,,,,
Philippines, Quintin, Shelly,Barredo,,,,,,,,,,
Philippines, Quito, Sherry,Barrera,,,,,,,,,,
Philippines, Rashid, Shiela,Barrientos,,,,,,,,,,
Philippines, Reid, Sophie,Barrios,,,,,,,,,,
Philippines, Richard, Tahirah,Basa,,,,,,,,,,
Philippines, Russell, Tamara,Basco,,,,,,,,,,
Philippines, Rusty, Terry,Basilio,,,,,,,,,,
Philippines, Scott, Tessa,Belarmino,,,,,,,,,,
Philippines, Shawn, Tracy,Belen,,,,,,,,,,
Philippines, Sidney, Trisha,Belleza,,,,,,,,,,
Philippines, Simon, Venetia,Bello,,,,,,,,,,
Philippines, Steven, Verdad,Belmonte,,,,,,,,,,
Philippines, Stuart, Veronique,Benedicto,,,,,,,,,,
Philippines, Teddy, Victoria,Benitez,,,,,,,,,,
Philippines, Terrell, Vivian,Benito,,,,,,,,,,
Philippines, Theodore, Vivienne,Bermejo,,,,,,,,,,
Philippines, Toddy, Xenia,Bermudez,,,,,,,,,,
Philippines, Tom, Yettie,Bernabe,,,,,,,,,,
Philippines, Wayde, Yoshino,Bernales,,,,,,,,,,
Philippines, Webster, Yvonne,Bernardino,,,,,,,,,,
Philippines, William, Zoey,Billones,,,,,,,,,,
Philippines, Wolfe, Zoie,Bohol,,,,,,,,,,
Philippines, Yannis,Abby,Bondoc,,,,,,,,,,
Philippines, Yosefu,Aimee,Bonifacio,,,,,,,,,,
Philippines,Aaron,Alexa,Borres,,,,,,,,,,
Philippines,Abby,Alexandra,Borromeo,,,,,,,,,,
Philippines,Abe,Alexis,Bravo,,,,,,,,,,
Philippines,Abel,Alice,Buan,,,,,,,,,,
Philippines,Abraham,Alisha,Buena,,,,,,,,,,
Philippines,Adan,Alma,Buenafe,,,,,,,,,,
Philippines,Adolpho,Alyssa,Buenaflor,,,,,,,,,,
Philippines,Adonis,Amalia,Buenaventura,,,,,,,,,,
Philippines,Agapito,Amanda,Bulan,,,,,,,,,,
Philippines,Akira,Amber,Burgos,,,,,,,,,,
Philippines,Alain,Amelia,Cabahug,,,,,,,,,,
Philippines,Alan,Amihan,Caballes,,,,,,,,,,
Philippines,Albert,Amor,Cabral,,,,,,,,,,
Philippines,Aldo,Amparo,Cacho,,,,,,,,,,
Philippines,Alec,Ana,Cadiz,,,,,,,,,,
Philippines,Alejandro,Andrea,Calma,,,,,,,,,,
Philippines,Alexander,Angel,Campo,,,,,,,,,,
Philippines,Alexis,Angelica,Candelaria,,,,,,,,,,
Philippines,Alfonso,Angelie,Canillo,,,,,,,,,,
Philippines,Alvin,Anita,Cano,,,,,,,,,,
Philippines,Amadeus,Annabel,Canoy,,,,,,,,,,
Philippines,Amado,Annette,Capili,,,,,,,,,,
Philippines,Ambrosio,Antoinette,Capistrano,,,,,,,,,,
Philippines,Andre,Apple,Carandang,,,,,,,,,,
Philippines,Andres,April,Cardenas,,,,,,,,,,
Philippines,Angel,Ariane,Cariaga,,,,,,,,,,
Philippines,Angelito,Armani,Carillo,,,,,,,,,,
Philippines,Angelo,Ashley,Caro,,,,,,,,,,
Philippines,Ansel,Asia,Casas,,,,,,,,,,
Philippines,Anthony,Aurora,Castañeda,,,,,,,,,,
Philippines,Anton,Azul,Castillon,,,,,,,,,,
Philippines,Antonio,Barbara,Castor,,,,,,,,,,
Philippines,Apolinario,Beatrice,Catacutan,,,,,,,,,,
Philippines,Aquilino,Belen,Catalan,,,,,,,,,,
Philippines,Archibald,Belinda,Catapang,,,,,,,,,,
Philippines,Ariel,Bernadette,Cayabyab,,,,,,,,,,
Philippines,Aries,Bernice,Cayetano,,,,,,,,,,
Philippines,Armand,Beverly,Celis,,,,,,,,,,
Philippines,Armando,Bianca,Ceniza,,,,,,,,,,
Philippines,Armani,Bien,Centeno,,,,,,,,,,
Philippines,Arnel,Bituin,Chan,,,,,,,,,,
Philippines,Arnold,Bridget,Claro,,,,,,,,,,
Philippines,Arnulf,Britany,Clemente,,,,,,,,,,
Philippines,Aron,Camille,Co,,,,,,,,,,
Philippines,Arthur,Candida,Collado,,,,,,,,,,
Philippines,Ashley,Caresse,Comia,,,,,,,,,,
Philippines,August,Carla,Conde,,,,,,,,,,
Philippines,Aurelio,Carmela,Contreras,,,,,,,,,,
Philippines,Avelino,Carmelita,Cordova,,,,,,,,,,
Philippines,Azul,Carmen,Cornelio,,,,,,,,,,
Philippines,Balagtas,Caroline,Coronado,,,,,,,,,,
Philippines,Baltazar,Carolyn,Coronel,,,,,,,,,,
Philippines,Baron,Cassandra,Cortes,,,,,,,,,,
Philippines,Bartolome,Catherine,Costales,,,,,,,,,,
Philippines,Basil,Cathleen,Crisostomo,,,,,,,,,,
Philippines,Basilio,Cecilia,Cuaresma,,,,,,,,,,
Philippines,Bayanai,Celeste,Cuenca,,,,,,,,,,
Philippines,Bayani,Celia,Cueto,,,,,,,,,,
Philippines,Benedict,Celine,Cuizon,,,,,,,,,,
Philippines,Benigno,Chandra,Dacanay,,,,,,,,,,
Philippines,Benjamin,Charissa,Dalisay,,,,,,,,,,
Philippines,Bernard,Charisse,Danao,,,,,,,,,,
Philippines,Bernard,Charity,Datu,,,,,,,,,,
Philippines,Bienvenido,Charlene,Dayao,,,,,,,,,,
Philippines,Blue,Charlot,Dayrit,,,,,,,,,,
Philippines,Boris,Charmaine,de Asis,,,,,,,,,,
Philippines,Brando,Charo,de Chavez,,,,,,,,,,
Philippines,Brandon,Chelsa,de Dios,,,,,,,,,,
Philippines,Bryan,Cherry,de Guia,,,,,,,,,,
Philippines,Caesar,Chesa,de Lara,,,,,,,,,,
Philippines,Calvin,Christiane,de Los Reyes,,,,,,,,,,
Philippines,Carl,Ciara,de Los Santos,,,,,,,,,,
Philippines,Carlo,Cielo,de Luna,,,,,,,,,,
Philippines,Carlos,Claire,de Mesa,,,,,,,,,,
Philippines,Cedric,Clarinda,de Ocampo,,,,,,,,,,
Philippines,Chandler,Conception,de Torres,,,,,,,,,,
Philippines,Charles,Consuelo,de Villa,,,,,,,,,,
Philippines,Chester,Corazon,Decena,,,,,,,,,,
Philippines,Christian,Corina,del Mundo,,,,,,,,,,
Philippines,Christopher,Crescentia,dela Cerna,,,,,,,,,,
Philippines,Claudio,Cristina,dela Paz,,,,,,,,,,
Philippines,Crisanto,Cybil,dela Vega,,,,,,,,,,
Philippines,Crispin,Czarina,Delfin,,,,,,,,,,
Philippines,Cyril,Daisy,Delima,,,,,,,,,,
Philippines,Cyrus,Dalisay,Diamante,,,,,,,,,,
Philippines,Damien,Danica,Diego,,,,,,,,,,
Philippines,Daniel,Daniela,Dimaano,,,,,,,,,,
Philippines,Danilo,Danika,Dionisio,,,,,,,,,,
Philippines,Dante,Daphene,Divinagracia,,,,,,,,,,
Philippines,Darius,Daria,Dominguez,,,,,,,,,,
Philippines,Darryl,Darlene,Donato,,,,,,,,,,
Philippines,Darwin,Delila,Dorado,,,,,,,,,,
Philippines,David,Demetria,Doria,,,,,,,,,,
Philippines,Dean,Denise,Dueñas,,,,,,,,,,
Philippines,Deither,Desiree,Dumlao,,,,,,,,,,
Philippines,Denis,Destiny,Duque,,,,,,,,,,
Philippines,Denzel,Dharma,Dy,,,,,,,,,,
Philippines,Derrick,Dian,Encarnacion,,,,,,,,,,
Philippines,Devon,Diana,Escalante,,,,,,,,,,
Philippines,Dewey,Dina,Escobar,,,,,,,,,,
Philippines,Dexter,Divina,Española,,,,,,,,,,
Philippines,Dharma,Dolores,Espina,,,,,,,,,,
Philippines,Diego,Dorotea,Espino,,,,,,,,,,
Philippines,Dionicio,Dulce,Estabillo,,,,,,,,,,
Philippines,Dominic,Edita,Estacio,,,,,,,,,,
Philippines,Donald,Edna,Estrera,,,,,,,,,,
Philippines,Donato,Elaine,Eugenio,,,,,,,,,,
Philippines,Douglas,Eleanor,Eusebio,,,,,,,,,,
Philippines,Drew,Elizabeth,Fabian,,,,,,,,,,
Philippines,Dustin,Ellen,Faustino,,,,,,,,,,
Philippines,Dwayne,Elvira,Feliciano,,,,,,,,,,
Philippines,Dwight,Elysia,Felipe,,,,,,,,,,
Philippines,Dylan,Eman,Felix,,,,,,,,,,
Philippines,Earl,Emerald,Figueroa,,,,,,,,,,
Philippines,Earnest,Emma,Florendo,,,,,,,,,,
Philippines,Edgar,Epiphany,Florentino,,,,,,,,,,
Philippines,Edgardo,Erlat,Fontanilla,,,,,,,,,,
Philippines,Edison,Esmeralda,Francia,,,,,,,,,,
Philippines,Edmund,Esperanza,Frias,,,,,,,,,,
Philippines,Edric,Estefania,Fronda,,,,,,,,,,
Philippines,Edsel,Estrella,Galicia,,,,,,,,,,
Philippines,Eduardo,Estrellita,Gallego,,,,,,,,,,
Philippines,Edward,Eugenia,Gallo,,,,,,,,,,
Philippines,Edwin,Eugenia,Galvan,,,,,,,,,,
Philippines,Efren,Evelyn,Gaspar,,,,,,,,,,
Philippines,Elias,Faith,Gatchalian,,,,,,,,,,
Philippines,Elijah,Fannie,Gaviola,,,,,,,,,,
Philippines,Eliseo,Farah,Gerona,,,,,,,,,,
Philippines,Elmer,Farrah,Geronimo,,,,,,,,,,
Philippines,Eman,Fatima,Gloria,,,,,,,,,,
Philippines,Emanuel,Fay,Gorospe,,,,,,,,,,
Philippines,Emerson,Felicia,Granada,,,,,,,,,,
Philippines,Emil,Fiona,Guanzon,,,,,,,,,,
Philippines,Enrico,Florence,Guinto,,,,,,,,,,
Philippines,Epifano,Fortuna,Gumban,,,,,,,,,,
Philippines,Eric,Franchesca,Hassan,,,,,,,,,,
Philippines,Ermin,Fuchsia,Hermoso,,,,,,,,,,
Philippines,Ernesto,Gabriela,Hidalgo,,,,,,,,,,
Philippines,Errol,Gail,Hilario,,,,,,,,,,
Philippines,Ervin,Gardenia,Hipolito,,,,,,,,,,
Philippines,Erwin,Garnet,Ibarra,,,,,,,,,,
Philippines,Esteban,Gay,Ibrahim,,,,,,,,,,
Philippines,Etan,Gemma,Ilao,,,,,,,,,,
Philippines,Eugenio,Gene,Imperial,,,,,,,,,,
Philippines,Eugine,Geneva,Infante,,,,,,,,,,
Philippines,Everett,Genevieve,Inocencio,,,,,,,,,,
Philippines,Ezekiel,Georgette,Isidro,,,,,,,,,,
Philippines,Fabian,Geraldine,Ismael,,,,,,,,,,
Philippines,Farrell,Germain,Jacinto,,,,,,,,,,
Philippines,Federico,Gertrude,Jacob,,,,,,,,,,
Philippines,Felipe,Gia,Jayme,,,,,,,,,,
Philippines,Felix,Gilda,Joaquin,,,,,,,,,,
Philippines,Ferdinand,Gin,Jordan,,,,,,,,,,
Philippines,Fermin,Gina,Juan,,,,,,,,,,
Philippines,Fernando,Ginger,Julian,,,,,,,,,,
Philippines,Francis,Giselle,Jumawan,,,,,,,,,,
Philippines,Francisco,Glenda,Junio,,,,,,,,,,
Philippines,Franco,Gloria,Kasim,,,,,,,,,,
Philippines,Francois,Godiva,Lachica,,,,,,,,,,
Philippines,Frank,Grace,Lacson,,,,,,,,,,
Philippines,Franklin,Gremaine,Lagman,,,,,,,,,,
Philippines,Frederick,Gretchen,Landicho,,,,,,,,,,
Philippines,Fritz,Guadalupe,Lao,,,,,,,,,,
Philippines,Gabby,Gwen,Lapuz,,,,,,,,,,
Philippines,Gabriel,Hannah,Lara,,,,,,,,,,
Philippines,Gale,Harmony,Largo,,,,,,,,,,
Philippines,Gallagher,Hazel,Laurente,,,,,,,,,,
Philippines,Gareth,Heaven,Lauron,,,,,,,,,,
Philippines,Garfield,Heidi,Laxamana,,,,,,,,,,
Philippines,Garrett,Helen,Lazo,,,,,,,,,,
Philippines,Garson,Henrietta,Leal,,,,,,,,,,
Philippines,Gary,Hero,Ledesma,,,,,,,,,,
Philippines,Gavino,Hilaria,Lee,,,,,,,,,,
Philippines,Genaro,Hilda,Leonardo,,,,,,,,,,
Philippines,Gene,Holiday,Liwanag,,,,,,,,,,
Philippines,Geoffrey,Honey,Llagas,,,,,,,,,,
Philippines,George,Honorata,Loyola,,,,,,,,,,
Philippines,Geraldo,Honoria,Lucas,,,,,,,,,,
Philippines,Gerard,Hope,Macapagal,,,,,,,,,,
Philippines,Gerardo,Hyacinth,Macaraeg,,,,,,,,,,
Philippines,Geronimo,Ida,Macatangay,,,,,,,,,,
Philippines,Gerry,Imelda,Madriaga,,,,,,,,,,
Philippines,Gian,Ina,Madrid,,,,,,,,,,
Philippines,Gibson,Ines,Magallanes,,,,,,,,,,
Philippines,Gilbert,Inez,Magat,,,,,,,,,,
Philippines,Gino,Ingrid,Maglasang,,,,,,,,,,
Philippines,Giovanni,Inocencia,Magnaye,,,,,,,,,,
Philippines,Glen,Ira,Magpantay,,,,,,,,,,
Philippines,Gonzalo,Irene,Magsino,,,,,,,,,,
Philippines,Graham,Iria,Mahilum,,,,,,,,,,
Philippines,Grant,Irina,Mahusay,,,,,,,,,,
Philippines,Grayson,Iris,Malabanan,,,,,,,,,,
Philippines,Greco,Irma,Malate,,,,,,,,,,
Philippines,Greg,Isabel,Mama,,,,,,,,,,
Philippines,Gregorio,Isabella,Mamaril,,,,,,,,,,
Philippines,Griffith,Isadora,Manabat,,,,,,,,,,
Philippines,Guillermo,Isla,Manalang,,,,,,,,,,
Philippines,Gulliver,Ivana,Manalili,,,,,,,,,,
Philippines,Gunter,Ivette,Manansala,,,,,,,,,,
Philippines,Gunther,Ivie,Mangubat,,,,,,,,,,
Philippines,Gustavo,Ivory,Manlangit,,,,,,,,,,
Philippines,Guy,Ivy,Manlapaz,,,,,,,,,,
Philippines,Hagibis,Izzy,Maranan,,,,,,,,,,
Philippines,Hansel,Jackie,Maravilla,,,,,,,,,,
Philippines,Harold,Jacqueline,Marcelino,,,,,,,,,,
Philippines,Harris,Jade,Mariñas,,,,,,,,,,
Philippines,Harvey,Jael,Marzan,,,,,,,,,,
Philippines,Hayden,Jaide,Matias,,,,,,,,,,
Philippines,Heath,Jaime,Mayo,,,,,,,,,,
Philippines,Hector,Jalena,Medrano,,,,,,,,,,
Philippines,Heherson,Jaliyah,Mejia,,,,,,,,,,
Philippines,Heinrich,Jam,Mendiola,,,,,,,,,,
Philippines,Hendrix,Jamie,Meneses,,,,,,,,,,
Philippines,Henri,Jane,Mesa,,,,,,,,,,
Philippines,Herbert,Janet,Mijares,,,,,,,,,,
Philippines,Hercules,Janeth,Mina,,,,,,,,,,
Philippines,Herman,Janice,Mirasol,,,,,,,,,,
Philippines,Hernando,Janie,Mohammad,,,,,,,,,,
Philippines,Hidalgo,Janika,Mojica,,,,,,,,,,
Philippines,Hilario,January,Mondejar,,,,,,,,,,
Philippines,Hiram,Janus,Montaño,,,,,,,,,,
Philippines,Homer,Jasmin,Montejo,,,,,,,,,,
Philippines,Homobono,Jaya,Montemayor,,,,,,,,,,
Philippines,Honesto,Jayme,Montes,,,,,,,,,,
Philippines,Honorato,Jazzelle,Montilla,,,,,,,,,,
Philippines,Horace,Jean,Montoya,,,,,,,,,,
Philippines,Howard,Jeana,Mora,,,,,,,,,,
Philippines,Howell,Jeanine,Morada,,,,,,,,,,
Philippines,Hubert,Jedi,Moral,,,,,,,,,,
Philippines,Humberto,Jelena,Morillo,,,,,,,,,,
Philippines,Humphrey,Jem,Muñoz,,,,,,,,,,
Philippines,Ian,Jemma,Murillo,,,,,,,,,,
Philippines,Ignacio,Jennifer,Musa,,,,,,,,,,
Philippines,Ignatius,Jensen,Nacario,,,,,,,,,,
Philippines,Ike,Jerry,Nacion,,,,,,,,,,
Philippines,Iman,Jerusalem,Narciso,,,,,,,,,,
Philippines,Ira,Jessica,Nava,,,,,,,,,,
Philippines,Iram,Jessie,Naval,,,,,,,,,,
Philippines,Irving,Jesusa,Navales,,,,,,,,,,
Philippines,Irwin,Jewel,Nazareno,,,,,,,,,,
Philippines,Isaac,Jezebel,Nepomuceno,,,,,,,,,,
Philippines,Isaiah,Joan,Neri,,,,,,,,,,
Philippines,Isandro,Jocelin,Nolasco,,,,,,,,,,
Philippines,Ishmael,Jonell,Olarte,,,,,,,,,,
Philippines,Isidro,Jory,Oliva,,,,,,,,,,
Philippines,Israel,Josephine,Olivar,,,,,,,,,,
Philippines,Issay,Jovita,Omar,,,,,,,,,,
Philippines,Ivan,Joyce,Osorio,,,,,,,,,,
Philippines,Ivory,Juana,Pacheco,,,,,,,,,,
Philippines,Jack,Jude,Padernal,,,,,,,,,,
Philippines,Jackson,Judith,Pagaduan,,,,,,,,,,
Philippines,Jacob,Judy,Paglinawan,,,,,,,,,,
Philippines,Jade,Julia,Palacio,,,,,,,,,,
Philippines,Jagger,Julian,Palmes,,,,,,,,,,
Philippines,Jago,Juliet,Palomar,,,,,,,,,,
Philippines,Jaguar,July,Palomo,,,,,,,,,,
Philippines,Jaime,Justine,Pama,,,,,,,,,,
Philippines,Jake,Kalea,Pamintuan,,,,,,,,,,
Philippines,Jam,Kana,Panaligan,,,,,,,,,,
Philippines,Jamal,Karen,Pancho,,,,,,,,,,
Philippines,James,Karla,Pangan,,,,,,,,,,
Philippines,Jamie,Kate,Pantaleon,,,,,,,,,,
Philippines,Jamil,Katherine,Papa,,,,,,,,,,
Philippines,Janus,Kathy,Paragas,,,,,,,,,,
Philippines,Jared,Kay,Paraiso,,,,,,,,,,
Philippines,Jarrett,Keiko,Paras,,,,,,,,,,
Philippines,Jason,Kelley,Parcon,,,,,,,,,,
Philippines,Jasper,Kendi,Paredes,,,,,,,,,,
Philippines,Jay,Kia,Parreño,,,,,,,,,,
Philippines,Jayden,Kimberly,Pasco,,,,,,,,,,
Philippines,Jayme,Kin,Pasion,,,,,,,,,,
Philippines,Jean,Kira,Pastor,,,,,,,,,,
Philippines,Jed,Kirana,Pastrana,,,,,,,,,,
Philippines,Jedi,Kirima,Patricio,,,,,,,,,,
Philippines,Jedrek,Kisha,Paulino,,,,,,,,,,
Philippines,Jeff,Korrine,Paz,,,,,,,,,,
Philippines,Jefferson,Kourtney,Pelaez,,,,,,,,,,
Philippines,Jem,Kris,Pelayo,,,,,,,,,,
Philippines,Jensen,Kristian,Peña,,,,,,,,,,
Philippines,Jeremiah,Kristin,Peñaflor,,,,,,,,,,
Philippines,Jericho,Kristina,Peñaranda,,,,,,,,,,
Philippines,Jerod,Lacy,Pilapil,,,,,,,,,,
Philippines,Jerome,Lani,Pimentel,,,,,,,,,,
Philippines,Jerry,Lara,Pitogo,,,,,,,,,,
Philippines,Jerusalem,Larisa,Plaza,,,,,,,,,,
Philippines,Jesus,Larissa,Poblete,,,,,,,,,,
Philippines,Jethro,Latifah,Policarpio,,,,,,,,,,
Philippines,Joaquin,Latoya,Porras,,,,,,,,,,
Philippines,Job,Laura,Posadas,,,,,,,,,,
Philippines,Joel,Laurence,Pulido,,,,,,,,,,
Philippines,Joey,Lavender,Puno,,,,,,,,,,
Philippines,John,Lavina,Punzalan,,,,,,,,,,
Philippines,Johnny,Lea,Quiambao,,,,,,,,,,
Philippines,Johnson,Leigh,Quiñones,,,,,,,,,,
Philippines,Jonas,Leilani,Quizon,,,,,,,,,,
Philippines,Jonathan,Leona,Rabino,,,,,,,,,,
Philippines,Jordan,Leonor,Rafael,,,,,,,,,,
Philippines,Jorge,Lesley,Rama,,,,,,,,,,
Philippines,Jory,Leslie,Raymundo,,,,,,,,,,
Philippines,Jose,Leticia,Razon,,,,,,,,,,
Philippines,Josef,Lian,Real,,,,,,,,,,
Philippines,Joselito,Ligaya,Recto,,,,,,,,,,
Philippines,Joshua,Lilianna,Regala,,,,,,,,,,
Philippines,Jovan,Lily,Regalado,,,,,,,,,,
Philippines,Jovie,Linda,Rendon,,,,,,,,,,
Philippines,Juan,Lindsay,Resurreccion,,,,,,,,,,
Philippines,Jude,Lisa,Revilla,,,,,,,,,,
Philippines,Judson,Liwanag,Rey,,,,,,,,,,
Philippines,Julian,Liwayway,Rico,,,,,,,,,,
Philippines,Julio,Logan,Rivas,,,,,,,,,,
Philippines,Julius,Lolita,Roa,,,,,,,,,,
Philippines,July,Lorelei,Rodrigo,,,,,,,,,,
Philippines,Justin,Loren,Rojas,,,,,,,,,,
Philippines,Kale,Lorena,Rojo,,,,,,,,,,
Philippines,Kamal,Loretta,Roldan,,,,,,,,,,
Philippines,Kana,Lori,Romano,,,,,,,,,,
Philippines,Kane,Lorna,Rosal,,,,,,,,,,
Philippines,Karam,Lotta,Rosas,,,,,,,,,,
Philippines,Kareem,Louisa,Rosete,,,,,,,,,,
Philippines,Karl,Lourdes,Rubio,,,,,,,,,,
Philippines,Kaysar,Love,Saavedra,,,,,,,,,,
Philippines,Kazuo,Lovely,Sabanal,,,,,,,,,,
Philippines,Keanu,Lovette,Sagun,,,,,,,,,,
Philippines,Keith,Lualhati,Salas,,,,,,,,,,
Philippines,Kelley,Luciana,Sali,,,,,,,,,,
Philippines,Kelvin,Lucille,Salik,,,,,,,,,,
Philippines,Kemp,Lucky,Salinas,,,,,,,,,,
Philippines,Ken,Lulani,Salonga,,,,,,,,,,
Philippines,Kendi,Lulu,Salva,,,,,,,,,,
